band name,country,genres,activity,album title,album year,album img,song title,song len,song lyric,album title sentiment,song title sentiment,song lyric sentiment,neutral sents,positive sents,negative sents,neutral words,positive words,negative words
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Tomorrow's Harvest [LP],2013,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2jx_cjqUVIGrvssBbUpe-0P7qa9V-OAtLZtDYCcF0gd_ZxpjCCU4NdX31GA,Telepath,0,"Testing
One, two, three, four, five
Six, seven, eight, nine, ten, oops
Up and down, I think

(On repeat, give me a count)
The stuff that they know
The one on the right and then turn it up while I'm counting
One, four, five, six, seven, eight
It's too loud

Well, this is quite pleasant
Let's play it back and see what it sounds like
(Could I get the one voice?)
(Nervous? Don't be nervous)
One, two, three, four, five, six, seven",0.0,0.0,0.1605820105820105,"testing###one, two, three, four, five###six, seven, eight, nine, ten, oops###(on repeat, give me a count)###the stuff that they know###one, four, five, six, seven, eight###let's play it back and see what it sounds like###(could i get the one voice?)###(nervous? don't be nervous)###one, two, three, four, five, six, seven","the one on the right and then turn it up while i'm counting###it's too loud###well, this is quite pleasant","up and down, i think",testing###one###two###three###four###five###six###seven###eight###nine###ten###oops###think###repeat###give###count###stuff###know###one###turn###counting###one###four###five###six###seven###eight###well###quite###let###play###back###see###sounds###like###could###get###one###voice###nervous###nervous###one###two###three###four###five###six###seven,right###loud###pleasant,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Tomorrow's Harvest [LP],2013,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2jx_cjqUVIGrvssBbUpe-0P7qa9V-OAtLZtDYCcF0gd_ZxpjCCU4NdX31GA,Transmisiones Ferox,0,"Nineteen-ninety-nine
Nineteen-ninety-nine",0.0,0.0,0.0,nineteen-ninety-nine###nineteen-ninety-nine,,,nineteen###ninety###nine###nineteen###ninety###nine,,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Tomorrow's Harvest [LP],2013,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2jx_cjqUVIGrvssBbUpe-0P7qa9V-OAtLZtDYCcF0gd_ZxpjCCU4NdX31GA,Split Your Infinities,0,"The FEMA plans to imprison American citizens have generated
A lot of interest around the country
In locating the potential prison camps throughout the country
These may be facilities currently being used as prisons
Such as those you saw earlier, or prisons that are being built
Supposedly in the name of the war on drugs
Or, facilities that have other uses
But could quickly be used to detain large numbers of people
Such as this Amtrak facility in Beech Grove, Indiana
We're standing now in the main parking lot
Which doesn't look too sinister
At this level it is a very large parking lot
Fenced on all sides by fence topped by barbed wire
It also has these electronically operated turnstiles
There is also a surveillance camera just like we saw at the FEMA facility
Pointing out to the parking lot, and a helicopter windsock
All of these apparent security measures are particularly unusual here
Because this is a very low-crime area
And this facility is nothing but
An old train repair station with nothing in it worth stealing",0.0,0.0,0.0716386554621848,"the fema plans to imprison american citizens have generated###a lot of interest around the country###in locating the potential prison camps throughout the country###these may be facilities currently being used as prisons###such as those you saw earlier, or prisons that are being built###supposedly in the name of the war on drugs###such as this amtrak facility in beech grove, indiana###fenced on all sides by fence topped by barbed wire###it also has these electronically operated turnstiles###there is also a surveillance camera just like we saw at the fema facility###pointing out to the parking lot, and a helicopter windsock###and this facility is nothing but",but could quickly be used to detain large numbers of people###we're standing now in the main parking lot###at this level it is a very large parking lot###all of these apparent security measures are particularly unusual here###because this is a very low-crime area###an old train repair station with nothing in it worth stealing,"or, facilities that have other uses###which doesn't look too sinister",fema###plans###imprison###american###citizens###generated###lot###interest###around###country###locating###potential###prison###camps###throughout###country###may###facilities###currently###used###prisons###saw###earlier###prisons###built###supposedly###name###war###drugs###facilities###uses###could###used###detain###numbers###people###amtrak###facility###beech###grove###indiana###standing###parking###lot###look###level###parking###lot###fenced###sides###fence###topped###barbed###wire###also###electronically###operated###turnstiles###also###surveillance###camera###like###saw###fema###facility###pointing###parking###lot###helicopter###windsock###security###measures###low###crime###area###facility###nothing###train###repair###station###nothing###stealing,quickly###large###main###large###apparent###particularly###unusual###old###worth,sinister
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Tomorrow's Harvest [LP],2013,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2jx_cjqUVIGrvssBbUpe-0P7qa9V-OAtLZtDYCcF0gd_ZxpjCCU4NdX31GA,Nothing Is Real,0,"Jesus, was it you indeed
To flirt unkindly with my greed?
Promising eternal life
When you knew it was not right?
When you knew that what I'd need was willingness and comfort there?",0.0,0.2,0.0285714285714285,"jesus, was it you indeed###to flirt unkindly with my greed?###when you knew that what i'd need was willingness and comfort there?",promising eternal life,when you knew it was not right?,jesus###indeed###flirt###unkindly###greed###eternal###life###knew###knew###need###willingness###comfort,promising###right,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Trip-Hop Classics,2010,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQnc5BvnpHUJrTUohiy5FYyHLdEaI9ei4kzc24Mgax-TU2ZNDYoEUKDlj0LCQ,Dawn Chorus,3:45,"(Under everything)
We're gonna get ya, we're gonna get ya

Marry me, marry me, marry me
But you may be dead, you may be dead
Mary, Mary, Mary",0.0,0.0,-0.2,"(under everything)###we're gonna get ya, we're gonna get ya###marry me, marry me, marry me###mary, mary, mary",,"but you may be dead, you may be dead",everything###gonna###get###ya###gonna###get###ya###marry###marry###marry###may###may###mary###mary###mary,,dead###dead
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Music Has the Right to Children/Geogaddi,2009,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNcKQOfDDxcJe1Ki0zFrOHXfukL1MzC_GDxLQWjzY4HIL0aM8oUKaOAUrF,Wildlife Analysis,1:15,,0.2857142857142857,0.0,0.0,,,,,,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Music Has the Right to Children/Geogaddi,2009,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNcKQOfDDxcJe1Ki0zFrOHXfukL1MzC_GDxLQWjzY4HIL0aM8oUKaOAUrF,An Eagle in Your Mind,6:25,"Holts are nearly always close to the sea
Fallen boulders, old ruins, and cliffs
All at the top of a sand crevice
High above the sea
A safe place for cubs
We wait tense
We're disappointed
She leaves her sprint loaded by others of us
The holts are evenly spaced, about five hundred meters apart
Who passes by, or they advertise

I love you",0.2857142857142857,0.0,0.0626666666666666,"she leaves her sprint loaded by others of us###the holts are evenly spaced, about five hundred meters apart###who passes by, or they advertise",holts are nearly always close to the sea###all at the top of a sand crevice###high above the sea###a safe place for cubs###i love you,"fallen boulders, old ruins, and cliffs###we wait tense###we're disappointed",holts###always###close###sea###fallen###boulders###cliffs###sand###crevice###sea###place###cubs###wait###leaves###sprint###loaded###others###us###holts###evenly###spaced###five###hundred###meters###apart###passes###advertise,nearly###old###top###high###safe###love,ruins###tense###disappointed
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Music Has the Right to Children/Geogaddi,2009,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNcKQOfDDxcJe1Ki0zFrOHXfukL1MzC_GDxLQWjzY4HIL0aM8oUKaOAUrF,The Color of the Fire,1:45,"La dee dum
I, da da da
I love
Lo-love
No
I lo-lo
I love
Love you
I love you
No
You
I love you
I love you",0.2857142857142857,0.0,0.5,"la dee dum###i, da da da###lo-love###no###i lo-lo###no###you",i love###i love###love you###i love you###i love you###i love you,,la###dee###dum###da###da###da###lo###lo###lo,love###love###love###love###love###love###love,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Music Has the Right to Children/Geogaddi,2009,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNcKQOfDDxcJe1Ki0zFrOHXfukL1MzC_GDxLQWjzY4HIL0aM8oUKaOAUrF,Telephasic Workshop,6:35,,0.2857142857142857,0.0,0.0,,,,,,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Music Has the Right to Children/Geogaddi,2009,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNcKQOfDDxcJe1Ki0zFrOHXfukL1MzC_GDxLQWjzY4HIL0aM8oUKaOAUrF,Triangles & Rhombuses,1:50,,0.2857142857142857,0.0,0.0,,,,,,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Music Has the Right to Children/Geogaddi,2009,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNcKQOfDDxcJe1Ki0zFrOHXfukL1MzC_GDxLQWjzY4HIL0aM8oUKaOAUrF,Sixtyten,5:48,"You know a way
You know a way
You know a way
You know a way
Watch it
You know a way
Watch it
You know a way
Watch it
You know a way
Watch it
You know a way
Watch it
You know a way
Watch it
You know a way
Watch it
You know a way
Watch it
You know a way

Watch it
You know a way
Watch it
You know a way
Watch it
You know a way
Watch it
You know a way
What's happening?
Watch it
You know a way
Watch it
You know a way
Watch it
You know a way
Watch it
You know a way
What's going on?

Watch it
You know a way
Watch it
You know a way
Please, what's happening?
Watch it
You know a way
Watch it
You know a way
Watch it
You know a way
Watch it
You know a way
Please, what's happening?
Watch it
You know a way
Watch it
You know a way

(?)
You're not alone
You're not alone
(?)
You're not alone

What's happening?
[Backtracking]

What's happening?

What's going on?
Watch it
You know a way
Watch it
You know a way
Watch it
You know a way
Watch it
You know a way
Watch it
You know a way
What's happening?
Watch it
You know a way
Watch it
You know a way
(?)
Watch it
You know a way",0.2857142857142857,0.0,0.0,"you know a way###you know a way###you know a way###you know a way###watch it###you know a way###watch it###you know a way###watch it###you know a way###watch it###you know a way###watch it###you know a way###watch it###you know a way###watch it###you know a way###watch it###you know a way###watch it###you know a way###watch it###you know a way###watch it###you know a way###watch it###you know a way###what's happening?###watch it###you know a way###watch it###you know a way###watch it###you know a way###watch it###you know a way###what's going on?###watch it###you know a way###watch it###you know a way###please, what's happening?###watch it###you know a way###watch it###you know a way###watch it###you know a way###watch it###you know a way###please, what's happening?###watch it###you know a way###watch it###you know a way###(?)###you're not alone###you're not alone###(?)###you're not alone###what's happening?###[backtracking]###what's happening?###what's going on?###watch it###you know a way###watch it###you know a way###watch it###you know a way###watch it###you know a way###watch it###you know a way###what's happening?###watch it###you know a way###watch it###you know a way###(?)###watch it###you know a way",,,know###way###know###way###know###way###know###way###watch###know###way###watch###know###way###watch###know###way###watch###know###way###watch###know###way###watch###know###way###watch###know###way###watch###know###way###watch###know###way###watch###know###way###watch###know###way###watch###know###way###happening###watch###know###way###watch###know###way###watch###know###way###watch###know###way###going###watch###know###way###watch###know###way###please###happening###watch###know###way###watch###know###way###watch###know###way###watch###know###way###please###happening###watch###know###way###watch###know###way###alone###alone###alone###happening###backtracking###happening###going###watch###know###way###watch###know###way###watch###know###way###watch###know###way###watch###know###way###happening###watch###know###way###watch###know###way###watch###know###way,,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Music Has the Right to Children/Geogaddi,2009,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNcKQOfDDxcJe1Ki0zFrOHXfukL1MzC_GDxLQWjzY4HIL0aM8oUKaOAUrF,Turquoise Hexagon Sun,5:07,,0.2857142857142857,0.0,0.0,,,,,,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Music Has the Right to Children/Geogaddi,2009,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNcKQOfDDxcJe1Ki0zFrOHXfukL1MzC_GDxLQWjzY4HIL0aM8oUKaOAUrF,Kaini Industries,0:59,,0.2857142857142857,0.0,0.0,,,,,,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Music Has the Right to Children/Geogaddi,2009,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNcKQOfDDxcJe1Ki0zFrOHXfukL1MzC_GDxLQWjzY4HIL0aM8oUKaOAUrF,Roygbiv,2:31,,0.2857142857142857,0.0,0.0,,,,,,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Music Has the Right to Children/Geogaddi,2009,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNcKQOfDDxcJe1Ki0zFrOHXfukL1MzC_GDxLQWjzY4HIL0aM8oUKaOAUrF,Rue the Whirl,6:39,,0.2857142857142857,0.0,0.0,,,,,,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Music Has the Right to Children/Geogaddi,2009,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNcKQOfDDxcJe1Ki0zFrOHXfukL1MzC_GDxLQWjzY4HIL0aM8oUKaOAUrF,Aquarius,5:58,"Yeah that's right

Orange

Yeah that's right

Orange

One
Orange (just fantasize)
Two
Three
Four
Five
Six
Seven
Eight
Nine
Orange yeah that's right
Ten
Eleven 
Twelve
Thirteen
Fourteen
Fifteen
Sixteen
Seventeen
Orange
Eighteen
Nineteen 
Twenty
Twenty-one
Twenty-two
Twenty-three
Twenty-four
Twenty-five
Orange
Twenty-six
Twenty-seven
Twenty-eight
Twenty-nine
Thirty
Thirty-one
Thirty-two
Thirty-three
Orange
Thirty-four
Thirty-five yeah that's right 
Thirty-six
Thirty-four
Sixty-eight
Twenty-seven
Thirty-five
Forty-two
Orange
Fifty-eight
Forty-seven 
Sixty-three
Eighty-five
Seventy-four
Sixty-seven
Sixty-six
Fifty-one
Orange
Seventy-nine
Forty-two 
Twenty-four
Forty-five
Sixty-ten
Six
Seven
Fifty-six
Sixty-five
Orange
Forty-four
Fifty-three 
Forty-four
Seventeen
Thirteen
Twenty-three

Yeah that's right

Just fantasize!",0.2857142857142857,0.0,0.25,orange###orange###one###orange (just fantasize)###two###three###four###five###six###seven###eight###nine###ten###eleven###twelve###thirteen###fourteen###fifteen###sixteen###seventeen###orange###eighteen###nineteen###twenty###twenty-one###twenty-two###twenty-three###twenty-four###twenty-five###orange###twenty-six###twenty-seven###twenty-eight###twenty-nine###thirty###thirty-one###thirty-two###thirty-three###orange###thirty-four###thirty-six###thirty-four###sixty-eight###twenty-seven###thirty-five###forty-two###orange###fifty-eight###forty-seven###sixty-three###eighty-five###seventy-four###sixty-seven###sixty-six###fifty-one###orange###seventy-nine###forty-two###twenty-four###forty-five###sixty-ten###six###seven###fifty-six###sixty-five###orange###forty-four###fifty-three###forty-four###seventeen###thirteen###twenty-three###just fantasize!,yeah that's right###yeah that's right###orange yeah that's right###thirty-five yeah that's right###yeah that's right,,yeah###orange###yeah###orange###one###orange###fantasize###two###three###four###five###six###seven###eight###nine###orange###yeah###ten###eleven###twelve###thirteen###fourteen###fifteen###sixteen###seventeen###orange###eighteen###nineteen###twenty###twenty###one###twenty###two###twenty###three###twenty###four###twenty###five###orange###twenty###six###twenty###seven###twenty###eight###twenty###nine###thirty###thirty###one###thirty###two###thirty###three###orange###thirty###four###thirty###five###yeah###thirty###six###thirty###four###sixty###eight###twenty###seven###thirty###five###forty###two###orange###fifty###eight###forty###seven###sixty###three###eighty###five###seventy###four###sixty###seven###sixty###six###fifty###one###orange###seventy###nine###forty###two###twenty###four###forty###five###sixty###ten###six###seven###fifty###six###sixty###five###orange###forty###four###fifty###three###forty###four###seventeen###thirteen###twenty###three###yeah###fantasize,right###right###right###right###right,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Music Has the Right to Children/Geogaddi,2009,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNcKQOfDDxcJe1Ki0zFrOHXfukL1MzC_GDxLQWjzY4HIL0aM8oUKaOAUrF,Olson,1:31,,0.2857142857142857,0.0,0.0,,,,,,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Music Has the Right to Children/Geogaddi,2009,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNcKQOfDDxcJe1Ki0zFrOHXfukL1MzC_GDxLQWjzY4HIL0aM8oUKaOAUrF,Pete Standing Alone,6:07,,0.2857142857142857,0.0,0.0,,,,,,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Music Has the Right to Children/Geogaddi,2009,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNcKQOfDDxcJe1Ki0zFrOHXfukL1MzC_GDxLQWjzY4HIL0aM8oUKaOAUrF,Open the Light,4:25,,0.2857142857142857,0.2,0.0,,,,,,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Music Has the Right to Children/Geogaddi,2009,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNcKQOfDDxcJe1Ki0zFrOHXfukL1MzC_GDxLQWjzY4HIL0aM8oUKaOAUrF,One Very Important Thought,1:25,"Now that the show is over
and we have jointly exercised our constitutional rights
We would like to leave you with one very important thought
Sometime in the future
you may have the opportunity to serve as a juror
in a so-called obscenity case
It would be wise to remember that the same people 
Who would stop you from viewing an adult film 
May be back next year to complain about a book or even a TV program
If you can be told what you can see or read
Then it follows that you can be told what to say or think
Defend your constitutionally protected rights
No one else will do it for you
Thank you",0.2857142857142857,0.52,0.1885714285714285,now that the show is over###and we have jointly exercised our constitutional rights###sometime in the future###you may have the opportunity to serve as a juror###in a so-called obscenity case###may be back next year to complain about a book or even a tv program###if you can be told what you can see or read###then it follows that you can be told what to say or think###defend your constitutionally protected rights###no one else will do it for you###thank you,we would like to leave you with one very important thought###it would be wise to remember that the same people###who would stop you from viewing an adult film,,show###jointly###exercised###constitutional###rights###would###like###leave###one###thought###sometime###future###may###opportunity###serve###juror###called###obscenity###case###would###remember###people###would###stop###viewing###film###may###back###next###year###complain###book###even###tv###program###told###see###read###follows###told###say###think###defend###constitutionally###protected###rights###one###else###thank,important###wise###adult,
Boards of Canada, Regno Unito,Intelligent dance music;Ambient techno;Musica d'ambiente;Downtempo,1986 – in attività,Music Has the Right to Children/Geogaddi,2009,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRNcKQOfDDxcJe1Ki0zFrOHXfukL1MzC_GDxLQWjzY4HIL0aM8oUKaOAUrF,Music Is Math,5:21,"The past inside the present

Yellow ball
Yellow ball
Yellow ball
The past inside the present

Yellow ball
Yellow ball
Yellow ball

Be careful",0.2857142857142857,0.0,-0.0545454545454545,yellow ball###yellow ball###yellow ball###yellow ball###yellow ball###yellow ball,,the past inside the present###the past inside the present###be careful,inside###present###yellow###ball###yellow###ball###yellow###ball###inside###present###yellow###ball###yellow###ball###yellow###ball,,past###past###careful
